date,fips,state_name,state,Death Key,Death Value,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month
2020-03-22,54,West Virginia,WV,COVID tracking deaths,0,22,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-22,55,Wisconsin,WI,NYT deaths,4,22,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-22,55,Wisconsin,WI,COVID tracking deaths,4,22,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-22,56,Wyoming,WY,NYT deaths,0,22,15,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-22,56,Wyoming,WY,COVID tracking deaths,0,22,15,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,01,Alabama,AL,NYT deaths,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,01,Alabama,AL,COVID tracking deaths,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,02,Alaska,AK,NYT deaths,0,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,02,Alaska,AK,COVID tracking deaths,0,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,04,Arizona,AZ,NYT deaths,2,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,04,Arizona,AZ,COVID tracking deaths,2,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,05,Arkansas,AR,NYT deaths,0,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,05,Arkansas,AR,COVID tracking deaths,0,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,06,California,CA,NYT deaths,39,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,06,California,CA,COVID tracking deaths,27,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,08,Colorado,CO,NYT deaths,10,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,08,Colorado,CO,COVID tracking deaths,6,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,09,Connecticut,CT,NYT deaths,10,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,09,Connecticut,CT,COVID tracking deaths,10,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,10,Delaware,DE,NYT deaths,0,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,10,Delaware,DE,COVID tracking deaths,0,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,11,District of Columbia,DC,NYT deaths,2,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,11,District of Columbia,DC,COVID tracking deaths,2,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,12,Florida,FL,NYT deaths,18,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,12,Florida,FL,COVID tracking deaths,14,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,13,Georgia,GA,NYT deaths,25,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,13,Georgia,GA,COVID tracking deaths,25,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,15,Hawaii,HI,NYT deaths,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,15,Hawaii,HI,COVID tracking deaths,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,16,Idaho,ID,NYT deaths,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,16,Idaho,ID,COVID tracking deaths,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,17,Illinois,IL,NYT deaths,12,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,17,Illinois,IL,COVID tracking deaths,12,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,18,Indiana,IN,NYT deaths,12,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,18,Indiana,IN,COVID tracking deaths,7,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,19,Iowa,IA,NYT deaths,0,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,19,Iowa,IA,COVID tracking deaths,0,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,20,Kansas,KS,NYT deaths,2,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,20,Kansas,KS,COVID tracking deaths,2,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,21,Kentucky,KY,NYT deaths,3,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,21,Kentucky,KY,COVID tracking deaths,3,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,22,Louisiana,LA,NYT deaths,34,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,22,Louisiana,LA,COVID tracking deaths,34,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,23,Maine,ME,NYT deaths,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,23,Maine,ME,COVID tracking deaths,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,24,Maryland,MD,NYT deaths,3,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,24,Maryland,MD,COVID tracking deaths,4,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,25,Massachusetts,MA,NYT deaths,9,23,11,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,25,Massachusetts,MA,COVID tracking deaths,17,23,11,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,26,Michigan,MI,NYT deaths,16,23,22,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,26,Michigan,MI,COVID tracking deaths,57,23,22,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,27,Minnesota,MN,NYT deaths,1,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,27,Minnesota,MN,COVID tracking deaths,1,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,28,Mississippi,MS,NYT deaths,1,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,28,Mississippi,MS,COVID tracking deaths,1,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,29,Missouri,MO,NYT deaths,4,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,29,Missouri,MO,COVID tracking deaths,3,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,30,Montana,MT,NYT deaths,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,30,Montana,MT,COVID tracking deaths,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,31,Nebraska,NE,NYT deaths,0,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,31,Nebraska,NE,COVID tracking deaths,0,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,32,Nevada,NV,NYT deaths,4,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,32,Nevada,NV,COVID tracking deaths,8,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,33,New Hampshire,NH,NYT deaths,1,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,33,New Hampshire,NH,COVID tracking deaths,0,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,34,New Jersey,NJ,NYT deaths,27,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,34,New Jersey,NJ,COVID tracking deaths,27,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,35,New Mexico,NM,NYT deaths,0,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,35,New Mexico,NM,COVID tracking deaths,0,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,36,New York,NY,NYT deaths,183,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,36,New York,NY,COVID tracking deaths,114,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,37,North Carolina,NC,NYT deaths,0,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,37,North Carolina,NC,COVID tracking deaths,0,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,38,North Dakota,ND,NYT deaths,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,38,North Dakota,ND,COVID tracking deaths,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,39,Ohio,OH,NYT deaths,6,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,39,Ohio,OH,COVID tracking deaths,6,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,40,Oklahoma,OK,NYT deaths,2,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,40,Oklahoma,OK,COVID tracking deaths,2,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,41,Oregon,OR,NYT deaths,5,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,41,Oregon,OR,COVID tracking deaths,5,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,42,Pennsylvania,PA,NYT deaths,6,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,42,Pennsylvania,PA,COVID tracking deaths,6,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,44,Rhode Island,RI,NYT deaths,0,23,22,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,44,Rhode Island,RI,COVID tracking deaths,0,23,22,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,45,South Carolina,SC,NYT deaths,5,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,45,South Carolina,SC,COVID tracking deaths,5,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,46,South Dakota,SD,NYT deaths,1,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,46,South Dakota,SD,COVID tracking deaths,1,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,47,Tennessee,TN,NYT deaths,2,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,47,Tennessee,TN,COVID tracking deaths,2,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,48,Texas,TX,NYT deaths,7,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,48,Texas,TX,COVID tracking deaths,8,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,49,Utah,UT,NYT deaths,1,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,49,Utah,UT,COVID tracking deaths,1,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,50,Vermont,VT,NYT deaths,2,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,50,Vermont,VT,COVID tracking deaths,5,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,51,Virginia,VA,NYT deaths,6,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,51,Virginia,VA,COVID tracking deaths,6,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,53,Washington,WA,NYT deaths,110,23,61,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,53,Washington,WA,COVID tracking deaths,137,23,61,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,54,West Virginia,WV,NYT deaths,0,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,54,West Virginia,WV,COVID tracking deaths,0,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,55,Wisconsin,WI,NYT deaths,5,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,55,Wisconsin,WI,COVID tracking deaths,5,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,56,Wyoming,WY,NYT deaths,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,56,Wyoming,WY,COVID tracking deaths,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,01,Alabama,AL,NYT deaths,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,01,Alabama,AL,COVID tracking deaths,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,02,Alaska,AK,NYT deaths,0,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,02,Alaska,AK,COVID tracking deaths,0,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,04,Arizona,AZ,NYT deaths,6,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,04,Arizona,AZ,COVID tracking deaths,5,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,05,Arkansas,AR,NYT deaths,2,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,05,Arkansas,AR,COVID tracking deaths,0,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,06,California,CA,NYT deaths,52,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,06,California,CA,COVID tracking deaths,40,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,08,Colorado,CO,NYT deaths,11,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,08,Colorado,CO,COVID tracking deaths,7,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,09,Connecticut,CT,NYT deaths,12,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,09,Connecticut,CT,COVID tracking deaths,12,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,10,Delaware,DE,NYT deaths,0,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,10,Delaware,DE,COVID tracking deaths,1,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,11,District of Columbia,DC,NYT deaths,2,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,11,District of Columbia,DC,COVID tracking deaths,2,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,12,Florida,FL,NYT deaths,20,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,12,Florida,FL,COVID tracking deaths,18,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,13,Georgia,GA,NYT deaths,38,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,13,Georgia,GA,COVID tracking deaths,32,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,15,Hawaii,HI,NYT deaths,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,15,Hawaii,HI,COVID tracking deaths,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,16,Idaho,ID,NYT deaths,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,16,Idaho,ID,COVID tracking deaths,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,17,Illinois,IL,NYT deaths,16,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,17,Illinois,IL,COVID tracking deaths,16,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,18,Indiana,IN,NYT deaths,17,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,18,Indiana,IN,COVID tracking deaths,12,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,19,Iowa,IA,NYT deaths,1,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,19,Iowa,IA,COVID tracking deaths,0,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,20,Kansas,KS,NYT deaths,3,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,20,Kansas,KS,COVID tracking deaths,2,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,21,Kentucky,KY,NYT deaths,3,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,21,Kentucky,KY,COVID tracking deaths,4,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,22,Louisiana,LA,NYT deaths,46,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,22,Louisiana,LA,COVID tracking deaths,46,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,23,Maine,ME,NYT deaths,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,23,Maine,ME,COVID tracking deaths,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,24,Maryland,MD,NYT deaths,4,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,24,Maryland,MD,COVID tracking deaths,5,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,25,Massachusetts,MA,NYT deaths,11,24,12,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,25,Massachusetts,MA,COVID tracking deaths,26,24,12,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,26,Michigan,MI,NYT deaths,24,24,23,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,26,Michigan,MI,COVID tracking deaths,86,24,23,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,27,Minnesota,MN,NYT deaths,1,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,27,Minnesota,MN,COVID tracking deaths,1,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,28,Mississippi,MS,NYT deaths,1,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,28,Mississippi,MS,COVID tracking deaths,1,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,29,Missouri,MO,NYT deaths,5,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,29,Missouri,MO,COVID tracking deaths,3,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,30,Montana,MT,NYT deaths,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,30,Montana,MT,COVID tracking deaths,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,31,Nebraska,NE,NYT deaths,0,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,31,Nebraska,NE,COVID tracking deaths,0,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,32,Nevada,NV,NYT deaths,6,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,32,Nevada,NV,COVID tracking deaths,13,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,33,New Hampshire,NH,NYT deaths,1,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,33,New Hampshire,NH,COVID tracking deaths,1,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,34,New Jersey,NJ,NYT deaths,44,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,34,New Jersey,NJ,COVID tracking deaths,44,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,35,New Mexico,NM,NYT deaths,0,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,35,New Mexico,NM,COVID tracking deaths,0,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,36,New York,NY,NYT deaths,264,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,36,New York,NY,COVID tracking deaths,210,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,37,North Carolina,NC,NYT deaths,0,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,37,North Carolina,NC,COVID tracking deaths,0,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,38,North Dakota,ND,NYT deaths,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,38,North Dakota,ND,COVID tracking deaths,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,39,Ohio,OH,NYT deaths,8,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,39,Ohio,OH,COVID tracking deaths,8,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,40,Oklahoma,OK,NYT deaths,3,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,40,Oklahoma,OK,COVID tracking deaths,3,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,41,Oregon,OR,NYT deaths,8,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,41,Oregon,OR,COVID tracking deaths,8,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,42,Pennsylvania,PA,NYT deaths,8,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,42,Pennsylvania,PA,COVID tracking deaths,7,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,44,Rhode Island,RI,NYT deaths,0,24,23,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,44,Rhode Island,RI,COVID tracking deaths,0,24,23,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,45,South Carolina,SC,NYT deaths,8,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,45,South Carolina,SC,COVID tracking deaths,5,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,46,South Dakota,SD,NYT deaths,1,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,46,South Dakota,SD,COVID tracking deaths,1,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,47,Tennessee,TN,NYT deaths,2,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,47,Tennessee,TN,COVID tracking deaths,2,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,48,Texas,TX,NYT deaths,11,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,48,Texas,TX,COVID tracking deaths,9,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,49,Utah,UT,NYT deaths,1,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,49,Utah,UT,COVID tracking deaths,1,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,50,Vermont,VT,NYT deaths,7,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,50,Vermont,VT,COVID tracking deaths,7,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,51,Virginia,VA,NYT deaths,7,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,51,Virginia,VA,COVID tracking deaths,7,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,53,Washington,WA,NYT deaths,123,24,62,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,53,Washington,WA,COVID tracking deaths,146,24,62,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,54,West Virginia,WV,NYT deaths,0,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,54,West Virginia,WV,COVID tracking deaths,0,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,55,Wisconsin,WI,NYT deaths,5,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,55,Wisconsin,WI,COVID tracking deaths,5,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,56,Wyoming,WY,NYT deaths,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,56,Wyoming,WY,COVID tracking deaths,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-25,01,Alabama,AL,NYT deaths,1,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,01,Alabama,AL,COVID tracking deaths,0,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,02,Alaska,AK,NYT deaths,0,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,02,Alaska,AK,COVID tracking deaths,1,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,04,Arizona,AZ,NYT deaths,6,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,04,Arizona,AZ,COVID tracking deaths,6,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,05,Arkansas,AR,NYT deaths,2,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,05,Arkansas,AR,COVID tracking deaths,2,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,06,California,CA,NYT deaths,68,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,06,California,CA,COVID tracking deaths,53,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,08,Colorado,CO,NYT deaths,19,25,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,08,Colorado,CO,COVID tracking deaths,11,25,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,09,Connecticut,CT,NYT deaths,19,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,09,Connecticut,CT,COVID tracking deaths,19,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,10,Delaware,DE,NYT deaths,0,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,10,Delaware,DE,COVID tracking deaths,2,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,11,District of Columbia,DC,NYT deaths,2,25,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,11,District of Columbia,DC,COVID tracking deaths,2,25,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,12,Florida,FL,NYT deaths,23,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,12,Florida,FL,COVID tracking deaths,22,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,13,Georgia,GA,NYT deaths,47,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,13,Georgia,GA,COVID tracking deaths,40,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,15,Hawaii,HI,NYT deaths,0,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,15,Hawaii,HI,COVID tracking deaths,0,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,16,Idaho,ID,NYT deaths,0,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,16,Idaho,ID,COVID tracking deaths,0,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,17,Illinois,IL,NYT deaths,21,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,17,Illinois,IL,COVID tracking deaths,19,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,18,Indiana,IN,NYT deaths,19,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,18,Indiana,IN,COVID tracking deaths,14,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,19,Iowa,IA,NYT deaths,1,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,19,Iowa,IA,COVID tracking deaths,1,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,20,Kansas,KS,NYT deaths,3,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,20,Kansas,KS,COVID tracking deaths,3,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,21,Kentucky,KY,NYT deaths,5,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
